"","TruePrice","PredictPrice","TestError","ErrorPercentage"
"1",221900,249227.300833333,27327.3008333333,0.109648103325598
"2",538000,527605.3275,-10394.6725000001,-0.0197016064057846
"3",180000,346359.595833333,166359.595833333,0.480308898135407
"4",604000,496213.94625,-107786.05375,-0.217216897196388
"5",510000,539587.422333333,29587.4223333334,0.0548334173643054
"6",1230000,1370303.94208333,140303.942083333,0.102388921008301
"7",257500,281103.983333333,23603.9833333333,0.0839688682224887
"8",291850,214177.227083333,-77672.7729166666,-0.362656543715758
"9",229500,282572.505,53072.5049999999,0.187819069657892
"10",323000,324523.362083333,1523.36208333331,0.00469415229015818
"11",662500,651878.7265,-10621.2735,-0.0162933273755176
"12",468000,472760.1755,4760.1754999999,0.0100689012033754
"13",310000,443937.388,133937.388,0.301703329389324
"14",4e+05,399507.03375,-492.966249999998,-0.00123393634743483
"15",530000,641226.067916667,111226.067916667,0.17345843140476
"16",650000,808408.962,158408.962,0.195951516430616
"17",395000,384241.791166667,-10758.2088333334,-0.0279985391507479
"18",485000,594850.456833333,109850.456833333,0.184669029957745
"19",189000,195423.0925,6423.0925,0.0328676228475916
"20",230000,215372.61275,-14627.38725,-0.0679166541336392
"21",385000,391879.983583333,6879.98358333332,0.0175563536581355
"22",2e+06,1456995.31333333,-543004.686666667,-0.372688011895092
"23",285000,322434.345333333,37434.3453333334,0.116099124907533
"24",252700,208235.964,-44464.036,-0.213527169591128
"25",329000,336814.392666667,7814.39266666665,0.0232008870072256
"26",233000,223485.579333333,-9514.4206666667,-0.0425728617257928
"27",937000,928052.179166667,-8947.8208333333,-0.00964150619350723
"28",667000,616693.42325,-50306.57675,-0.0815746931187984
"29",438000,448040.259916667,10040.2599166667,0.0224092806270003
"30",719000,702387.454416667,-16612.5455833334,-0.0236515408680385
"31",580500,600158.769416667,19658.7694166667,0.0327559479565288
"32",280000,296084.870583333,16084.8705833333,0.054325202607089
"33",687500,633656.57025,-53843.4297499999,-0.0849725739113803
"34",535000,511621.120166667,-23378.8798333334,-0.045695689469812
"35",322500,319348.288666667,-3151.71133333328,-0.0098691975037418
"36",696000,717489.654583333,21489.6545833334,0.029951169952148
"37",550000,566004.143333333,16004.1433333333,0.0282756646251405
"38",640000,822704.197083333,182704.197083333,0.222077628546274
"39",240000,202413.120166667,-37586.8798333333,-0.185693890803048
"40",605000,538539.443083333,-66460.5569166668,-0.123408893759306
"41",625000,677516.900833333,52516.9008333331,0.0775137871376173
"42",775000,566756.669416667,-208243.330583333,-0.367429872148955
"43",861990,884978.304666667,22988.3046666667,0.0259761222907327
"44",685000,594887.529083333,-90112.4709166666,-0.151478164377595
"45",309000,224398.242583333,-84601.7574166667,-0.377016131867649
"46",488000,542302.813416667,54302.8134166668,0.100133748291924
"47",210490,202955.78625,-7534.21375,-0.0371224387794462
"48",785000,705365.686083333,-79634.3139166665,-0.112897913079455
"49",450000,552130.928666667,102130.928666667,0.184975923941267
"50",1350000,1032470.8,-317529.2,-0.307543031725449
"51",228000,216617.449333333,-11382.5506666667,-0.0525467855969031
"52",345000,480203.179416667,135203.179416667,0.281554111284533
"53",6e+05,526287.96125,-73712.0387499999,-0.140060279119675
"54",585000,504913.026,-80086.974,-0.158615384979195
"55",920000,1029124.77,109124.77,0.106036481854382
"56",885000,1015841.27216667,130841.272166667,0.128800902022417
"57",292500,316916.102916667,24416.1029166667,0.0770427967905656
"58",301000,320181.1955,19181.1955,0.059907314263245
"59",951000,1020046.12266667,69046.1226666667,0.0676892163328479
"60",430000,422076.22675,-7923.77325000003,-0.0187733227976693
"61",650000,547423.231666667,-102576.768333333,-0.187381101859765
"62",289000,251822.888333333,-37177.1116666667,-0.147631980209265
"63",505000,503480.790583333,-1519.20941666671,-0.00301741286873438
"64",549000,554150.761,5150.76100000006,0.00929487309681788
"65",425000,519507.6625,94507.6624999999,0.181917745053472
"66",317625,609262.696583333,291637.696583333,0.478673153992194
"67",975000,1168413.74583333,193413.745833333,0.165535322160548
"68",287000,297700.208916667,10700.2089166667,0.0359429002606509
"69",204000,206601.776916667,2601.77691666663,0.0125931971907292
"70",1330000,1196212.983,-133787.017,-0.111842137563558
"71",1040000,1278059.31091667,238059.310916667,0.18626624670957
"72",325000,375376.575833333,50376.5758333333,0.134202768836861
"73",571000,546612.266416667,-24387.7335833333,-0.044616147645584
"74",360000,360223.578,223.577999999921,0.000620664536289519
"75",349000,332554.723583333,-16445.2764166666,-0.0494513391344015
"76",832500,853746.096333333,21246.0963333333,0.0248857317469222
"77",380000,443200.647166667,63200.6471666666,0.142600529964704
"78",480000,483843.173166667,3843.17316666665,0.00794301414136686
"79",410000,365154.515583333,-44845.4844166666,-0.122812350670308
"80",720000,677394.2325,-42605.7674999998,-0.0628965607557041
"81",390000,368219.2805,-21780.7194999999,-0.0591514911180756
"82",360000,320620.34275,-39379.65725,-0.12282332715459
"83",355000,366720.702583333,11720.7025833333,0.0319608424088626
"84",356000,376864.822833333,20864.8228333333,0.0553642090457477
"85",315000,311284.48975,-3715.51024999999,-0.0119360596892701
"86",940000,964725.135,24725.135,0.0256292016274667
"87",305000,298466.444166667,-6533.55583333329,-0.0218904200489784
"88",461000,583722.699166667,122722.699166667,0.2102414371445
"89",215000,307511.615333333,92511.6153333333,0.300839417831595
"90",335000,344245.615416667,9245.61541666673,0.0268576127120052
"91",243500,283695.549916667,40195.5499166667,0.141685514377909
"92",1100000,1238104.02275,138104.02275,0.111544765393179
"93",153000,212001.135666667,59001.1356666667,0.278305752849528
"94",430000,586564.88275,156564.88275,0.266918268301325
"95",7e+05,583394.244416667,-116605.755583333,-0.199874710282627
"96",905000,1056750.53416667,151750.534166667,0.143601095301394
"97",247500,282003.2895,34503.2894999999,0.122350663218061
"98",199000,207337.13925,8337.13925000012,0.0402105444309593
